INCIDENT_ID,FIRED_ID,FIRED_ACRES,FIRED_SIMPLE_FSR,FIRED_MAX_GROWTH,FIRED_IG_LON,FIRED_IG_LAT
2003_CO-GJD-367_MAVERICK,15566,583.4755461141868,291.7377730570934,424.3458517194087,-108.8893895149366,38.68541666316822
2003_WA-SPD-001_HATTEN RD,15622,6577.360701650833,469.8114786893453,2493.0318788515256,-118.53310961162607,47.56458332904017
2003_CA-RRU-056869_CANYON,15636,3500.853276685121,350.08532766851204,2811.2912676410824,-116.87775300148522,33.78958333027308
2003_CA-MDF-472_ACKLEY,15644,8539.960265853098,711.6633554877582,3553.896508150048,-121.31894819100202,41.75624999622671
2003_ID-BOD-F152_WILKINS,15680,3606.9397396149734,327.9036126922702,1060.8646292985218,-115.39093059228746,42.00624999620433
2003_ID-PAF-000045_ANDY,15703,848.6917034388173,212.17292585970432,636.5187775791129,-117.1394840982538,44.518749995979455
2003_MT-SOS-89005_BOOTH FIRE,15744,1962.5995642022647,280.37136631460925,636.5187775791129,-106.9604130436414,45.856249995859734
2003_MT-SOS-89004_TREASURE COUNTY COMPLEX,15892,7373.009173624725,1053.2870248035322,5675.625766747089,-107.31738873283412,46.152083329166594
2003_MT-FPA-103_PORCUPINE CREEK,16094,318.25938878955645,318.25938878955645,318.25938878955645,-106.39138913405802,48.256249995644936
2003_NE-NBF-271_COTTONWOOD CREEK,16125,106.08646292985215,106.08646292985215,106.08646292985215,-103.84286853268668,43.2270833294284
2003_ID-IFD-F658_DEEP,16126,36971.13233105348,3080.9276942544566,20315.557651066687,-112.50496835394888,44.30624999599847
2003_CA-SQF-002423_COONEY,16144,1273.0375551582258,84.8691703438817,318.25938878955645,-118.52980971419989,36.343749996711146
2003_MT-FNF-092_CRAZY HORSE,16150,10290.386904195659,447.40812626937645,4879.977294773198,-113.77502278230408,47.45208332905024
2003_WA-SPD-P401_JUNIPER DUNES,16179,3872.1558969396033,968.0389742349008,2493.0318788515256,-118.84115197823726,46.385416662479045
2003_ID-IFD-F659_FESTIVAL,16281,3076.5074249657123,384.56342812071404,1591.2969439477822,-112.08510918871008,43.24374999609357
2003_TX-TXS-00014_JOHNSON RANCH,16322,9653.868126616546,402.24450527568945,6418.231007256055,-99.21680360048458,32.82708333035924
2003_ID-BOF-P41960_SOUTH FORK,16333,4296.501748659012,537.0627185823765,1962.5995642022647,-115.69595552591848,44.69791666263008
2003_ID-BOF-P41961_CANYON CREEK,16336,4349.544980123937,434.9544980123938,2280.858952991821,-115.22124005875337,44.197916662674835
2003_MT-SWS-143_COONEY RIDGE,16353,21005.11966011073,1050.2559830055366,4296.501748659012,-113.87645041691192,46.66874999578702
2003_MT-BRF-005111_GOLD 1,16366,6153.0148499314255,361.9420499959662,1803.4698698074867,-113.8951499758484,46.33958332914981
2003_MT-SOS-89008_HOBBLE FIRE,16368,36971.13233105348,2640.7951665038195,11722.554153748662,-109.73035510534152,45.88958332919009
2003_ID-PAF-000068_HALL,16391,954.7781663686695,159.12969439477823,689.562009044039,-116.37790422731132,44.82708332928519
2003_WA-NES-310_BLACK CANYON,16404,1432.1672495530042,238.69454159216738,1060.8646292985218,-117.69652493076704,48.877083328922694
2003_ID-CTF-010500_WINSLOW IDAHO,16414,9653.868126616546,536.3260070342526,2174.7724900619687,-111.91803394634876,44.53541666264463
2003_MT-SWS-000177_BLACK MOUNTAIN 2,16415,7001.7065533702425,411.8650913747201,3394.766813755269,-114.20479113067977,46.83541666243877
2003_WA-COF-003_TOGO,16417,4508.674674518716,300.5783116345811,2121.7292585970436,-118.3902773925857,48.98541666224634
2003_CA-SLU-5785_CHIMNEY,16430,1166.9510922283737,388.9836974094579,954.7781663686695,-120.20736971212368,35.0479166634938
2003_ID-SID-F465_FOOTHILLS,16435,106.08646292985215,106.08646292985215,106.08646292985215,-113.97423245596416,43.28124999609021
2003_ID-SID-F463_TIMMERMAN,16450,2652.1615732463038,331.520196655788,1273.0375551582258,-114.29264298041734,43.27708332942392
2003_WY-GTP-3050_BLACKTAIL,16456,2811.2912676410824,562.2582535282164,1326.0807866231519,-110.7059463247232,43.61041666272742
2003_MT-EAS-84013_MOON CREEK,16463,2917.377730570934,583.4755461141868,1856.5131012724128,-106.0922920486839,46.10624999583736
2003_ID-SCF-028_WITHINGTON,16483,8009.527951203838,1001.1909939004797,5039.106989167977,-113.90008848830652,45.05624999593134
2003_UT-NWS-571_REFUGE,16514,1007.8213978335955,143.97448540479937,424.3458517194087,-112.2904694496911,41.54374999624573
2003_ID-MCS-42011_MILEPOST 59,16562,7850.39825680906,713.6725688008237,2970.42096203586,-116.11108826309616,46.26041666249023
2003_MT-NCA-108_CRAIG II,16569,9229.522274897137,769.1268562414281,4614.761137448569,-106.51028423797104,45.63958332921246
2003_WY-SHF-313_BOULDER BASIN 2,16618,9972.127515406102,997.2127515406103,3394.766813755269,-109.53744248890844,44.13541666268043
2003_MT-FPA-113_GREYBULL,16620,4986.063757703051,1246.5159394257628,2493.0318788515256,-105.42445903843031,48.27291666231011
2003_CA-RRU-63401_LOCUST,16651,2917.377730570934,583.4755461141868,1538.2537124828561,-117.18299121424228,33.99374999692147
2003_CA-INF-1245_SUMMIT COMPLEX,16711,5092.150220632903,92.58454946605278,583.4755461141868,-118.13242434242628,36.21458333005605
2003_WA-MSF-187_MINERAL PARK,16720,901.7349349037434,64.40963820741024,159.12969439477823,-121.10573749256088,48.45208332896073
2003_ID-SID-F497_SID FIRE,16726,7319.9659421598,110.90857488120908,1273.0375551582258,-113.91288511495527,42.87708332945972
2003_WA-OWF-482_SQUARE LAKE FIRE,16753,371.3026202544825,41.25584669494248,106.08646292985215,-121.08897474807316,47.66041666236492
2003_MT-GNF-044_RATHBONE,16774,1909.556332737339,212.17292585970432,636.5187775791129,-111.0830412845324,44.91458332927736
2003_MT-EAS-276_3 MILE,16820,1113.9078607634476,371.3026202544825,742.605240508965,-104.86396292001348,47.29374999573107
2003_CA-SCU-003581_SANTA CLARA COMPLEX,16830,16708.617911451718,1518.9652646774289,6099.971618466499,-121.23178142886164,37.22291666329913
2003_MT-CNF-275_MEAT HOOK,16855,689.562009044039,137.91240180880783,318.25938878955645,-103.23332980580042,45.45208332922925
2003_WA-OWF-398_NEEDLES,16884,14109.499569670339,564.3799827868135,3394.766813755269,-120.66808782491528,48.70624999560466
2003_ID-IPF-7027_MYRTLE CREEK,16983,2970.42096203586,165.02338677977,1060.8646292985218,-116.43146134710918,48.70624999560466
2003_CA-LNU-006610_LNU NORTH COMPLEX,17038,2546.0751103164516,254.60751103164517,1326.0807866231519,-122.4732271260588,38.818749996489615
2003_CA-INF-1345_DEXTER,17074,1856.5131012724128,77.35471255301718,424.3458517194087,-118.788728108979,37.82708332991171
2003_CA-BDF-8860_BRIDGE,17097,1273.0375551582258,318.25938878955645,1113.9078607634476,-117.18592221264473,34.181249996904704
2003_CA-SHF-2012_LOMA,17217,954.7781663686695,68.19844045490495,318.25938878955645,-123.29219393710464,40.78541666298026
2003_OR-UMF-317_BULL SPRINGS 2,17252,371.3026202544825,41.25584669494248,159.12969439477823,-118.84718045083318,44.847916662616655
2003_WA-OWF-637_ISABEL,17387,1379.124018088078,62.68745536763991,159.12969439477823,-119.89507488122248,48.65208332894284
2003_UT-UIF-000802_CASCADE II,17586,10449.516598590437,474.9780272086562,4561.717905983643,-111.56849542186866,40.45208332967677
2003_AZ-GCP-0134_POPLAR COMPLEX,17687,4826.934063308273,146.2707291911598,1060.8646292985218,-112.20083428797612,36.331249996712266
2003_ID-NPF-000244_BERG 3,17780,371.3026202544825,24.753508016965483,106.08646292985215,-116.23048338477284,45.43541666256407
2003_WA-OWF-669_CRYSTAL CREEK,17845,530.432314649261,33.152019665578784,159.12969439477823,-120.79334177004624,47.45208332905024
2003_MN-MNS-163-206_ROTHSAY,17960,2439.9886473865995,121.99943236932997,1326.0807866231519,-96.35023351659896,46.510416662467854
2003_CA-MNF-1106_SPANISH,17989,5940.84192407172,540.0765385519746,2068.6860271321166,-122.81976554953302,39.647916663082086
2003_TX-TXS-04004_ROCKING CHAIR RANCH FIRE,18198,318.25938878955645,318.25938878955645,318.25938878955645,-100.2778627716977,34.5062499968756
2003_WY-PLX-300_RABBIT CREEK,18584,1485.21048101793,297.042096203586,901.7349349037434,-105.22934937693488,42.21874999618531
2003_MT-BFA-206_PARDUE FIRE,18699,1591.2969439477822,227.32813484968312,1326.0807866231519,-112.59506165669752,48.63958332894396
2003_CA-VNC-03080298_SIMI INCIDENT,18777,157856.65683962,6863.3329060704355,66569.25548848223,-118.7477309379002,34.43124999688233
2003_CA-RRU-81407_PASS,18854,1750.4266383425604,350.08532766851204,1485.21048101793,-117.23754864342467,33.98958333025518
2003_CA-MCP-002533_ROBLAR 2,18862,8752.133191712803,875.2133191712802,2174.7724900619687,-117.34205686300432,33.40208333030777
2003_ID-SIX-AW8H_HILL CITY BLUES 2,18881,1644.3401754127083,411.08504385317707,795.6484719738911,-115.13997534889826,43.34374999608462
2003_CA-CNF-003056_CEDAR,18892,261662.26081648032,14536.792267582241,102320.39349584239,-116.6007769398082,32.98124999701211
2003_CA-MVU-008143_PARADISE,18909,50815.415743399186,3175.963483962449,15382.537124828561,-116.972520108319,33.19374999699308
2003_UT-UIF-871_CHERRY CREEK 2,18935,106.08646292985215,106.08646292985215,106.08646292985215,-111.46139974685404,40.185416663033976
2003_OK-OSA-03072_PHINNEY HILL,18949,2015.642795667191,74.65343687656262,742.605240508965,-96.44139355022564,36.54374999669323
2003_CA-MVU-8151_OTAY,18958,39941.55329308934,3072.4271763914867,19679.038873487574,-116.91735506315982,32.656249997041186
2003_CA-RRU-082809_MOUNTAIN,18964,6153.0148499314255,683.6683166590474,4296.501748659012,-116.97752218154874,33.597916663623565
2003_CO-BLX-116_OVERLAND,18992,3447.810045220195,215.4881278262622,795.6484719738911,-105.35162405476142,40.135416663038434
2003_CA-SHU-011176_WHITMORE,19002,1007.8213978335955,251.95534945839893,795.6484719738911,-121.85751192326164,40.6270833296611
2003_CO-DGX-1208_CHEROKEE RANCH,19100,424.3458517194087,53.04323146492607,371.3026202544825,-104.93515015870878,39.472916663097735
2003_TX-MCR-AY7Y_UNIT 12 WF,19383,2493.0318788515256,178.0737056322518,1326.0807866231519,-94.29132762199922,29.631249997311944
2003_TX-MCR-AY7X_UNIT 8 WF,19635,7373.009173624725,1228.8348622707877,5993.885155536646,-94.06725469958712,29.714583330637808
2004_OK-OSA-004007_CEDAR CREEK,20346,583.4755461141868,53.04323146492607,212.17292585970432,-96.28682203366677,36.78124999667198
2004_OK-OKS-04-20030_PINETOP,20580,2280.858952991821,570.2147382479553,1591.2969439477822,-96.4691056528736,35.52291666345128
2004_TX-TXS-04012_EAST I-40,20627,2227.8157215268952,117.25345902773132,795.6484719738911,-101.55339309383906,35.22291666347814
2004_OK-OKS-20037_BLUE CREEK,20639,371.3026202544825,61.883770042413765,159.12969439477823,-95.57971546009924,35.035416663494914
2004_TX-SRR-AOCK_SAN ISIDRO,20658,636.5187775791129,127.30375551582259,318.25938878955645,-98.53300556399276,27.010416664213174
2004_FL-FNF-04015_IMPASSABLE ONE,20681,25672.92402902422,855.7641343008073,9388.651969291916,-82.40570061845064,30.472916663903277
2004_AR-OUF-04059_POLK CREEK FIRE,20695,8486.917034388174,326.41988593800664,1909.556332737339,-93.91100717925444,34.46041666354638
2004_OK-OKS-04-20144_MAD CAT,21132,2546.0751103164516,195.851931562804,1219.9943236932997,-95.61445618639355,34.689583330192534
2004_FL-FLS-2004-06-0636_STEEL BRIDGE,21274,689.562009044039,229.85400301467962,477.38908318433477,-82.04835549117048,30.335416663915577
2004_OK-CHA-004012_OAK GROVE,21279,318.25938878955645,106.08646292985215,159.12969439477823,-96.30126496012672,34.547916663538544
2004_AR-ARS-87D4_FOUKE,21615,371.3026202544825,46.41282753181031,212.17292585970432,-93.93291816780967,33.243749996988605
2004_FL-FLS-2004-11-0274_COMPRESSCO FIRE,21774,106.08646292985215,53.04323146492607,53.04323146492607,-82.09258563697217,28.360416664092348
2004_AZ-AZS-040068_CITRUS,21927,4031.285591334382,447.9206212593758,1007.8213978335955,-112.81265187322968,33.00208333034357
2004_KS-KSS-0293_KRAUSE,21938,8115.61441413369,811.561441413369,1803.4698698074867,-96.15892816552552,39.35208332977522
2004_FL-FLS-2004-11-0303_SWEET GUM FIRE,21986,1113.9078607634476,371.3026202544825,901.7349349037434,-81.93044601908248,28.3895833307564
2004_CO-LRX-000022_PICNIC ROCK,22058,1485.21048101793,92.82565506362062,1007.8213978335955,-105.21605162047162,40.70624999632068
2004_AZ-TNF-011_WEBBER,22245,1485.21048101793,165.02338677977,530.432314649261,-111.35005293210732,34.41458333021715
2004_ND-SRA-014_FISCHER,22318,1432.1672495530042,358.0418123882511,795.6484719738911,-100.61374488997112,46.31458332915205
2004_MN-MNS-444002_LOUISBURGRADE,22346,4296.501748659012,238.69454159216738,2439.9886473865995,-96.22775098920812,45.206249995917915
2004_SC-FMF-000306_BIGGIN,22405,106.08646292985215,106.08646292985215,106.08646292985215,-79.81893884119874,33.06874999700427
2004_CA-RRU-032913_PLEASURE,22696,2121.7292585970436,303.1041797995776,1326.0807866231519,-116.8316020140222,33.49374999696622
2004_CA-RRU-35517_CERRITO,22722,16231.22882826738,1352.6024023556151,12889.505245977038,-117.45442090486648,33.76041666360903
2004_CA-MCP-001042_INDIA,22725,2493.0318788515256,311.6289848564407,1219.9943236932997,-117.33951788576124,33.385416663642594
2004_CA-RRU-35190_EAGLE,22801,9388.651969291916,1043.1835521435462,6842.576858975463,-117.02329098755732,33.472916663634756
2004_MT-CNF-031_COOK MOUNTAIN,22842,795.6484719738911,132.60807866231522,636.5187775791129,-106.18222576613236,45.66458332921023
2004_CA-LPF-733_CACHUMA,22848,1166.9510922283737,291.7377730570934,1007.8213978335955,-119.89706631894234,34.73124999685547
2004_AZ-GCP-000002_LONG JIM,22863,1060.8646292985218,353.62154309950716,901.7349349037434,-112.10999508674212,36.04791666340429
2004_MT-EAS-84204_LACEY GULCH,22956,1856.5131012724128,206.27923347471253,1379.124018088078,-106.53967374309832,45.20208332925163
2004_MT-SOS-001_ANDERSON DRAINAGE,23009,1060.8646292985218,81.60497148450166,530.432314649261,-108.78052813765034,46.256249995823936
2004_CA-RRU-38418_COTTONWOOD,23034,848.6917034388173,141.44861723980287,583.4755461141868,-116.68909587340777,33.985416663588886
2004_AZ-ASF-000020_PIGEON,23066,318.25938878955645,79.5648471973891,159.12969439477823,-109.35194496468662,33.23958333032232
2004_FL-FLS-2004-17-0240_SHER FIRE,23068,530.432314649261,75.7760449498944,371.3026202544825,-81.51865021758094,26.106249997627433
2004_FL-FLS-2004-16-0648_LAREDO,23111,106.08646292985215,106.08646292985215,106.08646292985215,-81.55253731485354,27.522916664167305
2004_AZ-TNF-046_DIAMOND,23112,636.5187775791129,318.25938878955645,583.4755461141868,-111.48987016335444,33.856249996933784
2004_AZ-ASF-000017_KP,23121,11032.992144704624,551.6496072352313,1379.124018088078,-109.23615977773991,33.55624999696064
2004_NM-CIF-187_LOOKOUT,23140,5675.625766747089,709.4532208433862,2068.6860271321166,-105.79544585378052,34.23541666356651
2004_NM-LNF-004_PEPPIN,23163,43230.233643914755,1729.2093457565902,11245.16507056433,-105.37307052364572,33.64374999695281
2004_FL-FLS-2004-02-0496_CALLAWAY HEIGHTS,23178,689.562009044039,114.92700150733981,371.3026202544825,-85.47085856360908,30.185416663929004
2004_FL-FLS-04-004_ROAD 1 FIRE,23208,2493.0318788515256,226.63926171377503,689.562009044039,-82.25328004256122,30.527083330565095
2004_FL-FLS-2004-17-0275_BEN HILL GRIFFIN FIRE,23298,1166.9510922283737,72.93444326427336,583.4755461141868,-81.76789065258623,26.460416664262404
2004_UT-SLD-971_ARAGONITE,23309,3341.7235822903426,556.9539303817238,1909.556332737339,-113.03990930690028,40.72708332965215
2004_FL-FLS-04005_SANTA FE SWAMP FIRE,23331,1803.4698698074867,128.81927641482048,371.3026202544825,-82.10536751594351,29.806249997296277
2004_CO-WRD-098_GREASEWOOD WFU,23442,7054.7497848351695,542.673060371936,1803.4698698074867,-108.19671861292734,39.98124999638558
2004_CA-SBC-4032_GAVIOTA,23503,8062.571182668764,1151.795883238395,4349.544980123937,-120.2006948996576,34.48958333021043
2004_AZ-ASF-000025_THREE FORKS,23620,6206.058081396351,886.5797259137645,2546.0751103164516,-109.33269079926328,33.86041666360008
2004_NM-CIF-226_SEDGWICK,23632,7956.484719738911,994.5605899673639,2599.118341781378,-108.0988488665371,35.18958333014778
2004_NV-LVD-000012_NICKEL,23685,7797.355025344134,649.7795854453444,3606.9397396149734,-114.11752927110828,36.66041666334947
2004_AZ-COF-052_JACKET,23910,11351.25153349418,597.4342912365358,2652.1615732463038,-111.36768812688972,35.08958333015673
2004_AZ-TNF-0106_WILLOW,23938,111868.1751595291,5887.798692606795,13366.89432916137,-111.53618486612896,34.19374999690358
2004_NV-HTF-3300_COLE COMPLEX,23957,2439.9886473865995,406.6647745644333,1432.1672495530042,-119.54392616723749,38.589583329843464
2004_AZ-PHD-081_PERRY,24025,689.562009044039,229.85400301467962,371.3026202544825,-112.0076576214256,34.21874999690134
2004_AZ-SCA-316_UPSHAW,24068,1379.124018088078,275.82480361761566,901.7349349037434,-110.18118581768115,33.489583330299936
2004_NM-GNF-014_GRANNY,24093,2386.9454159216734,298.3681769902092,689.562009044039,-108.30512936888128,33.102083330334615
2004_NV-HTF-3364_VERDI COMPLEX,24154,583.4755461141868,72.93444326427336,265.21615732463044,-119.98760795253168,39.54374999642473
2004_AZ-ASD-000005_LOW MOUNTAIN,24156,265.21615732463044,132.60807866231522,212.17292585970432,-113.7398471962285,36.931249996658565
2004_WA-WFS-007_BEEBE,24351,4084.328822799308,371.3026202544825,1697.3834068776346,-119.9514405119264,47.79791666235263
2004_CO-UPD-000058_MCGRUDER,24360,2599.118341781378,433.1863902968963,1750.4266383425604,-107.8459180648735,38.95208332981102
2004_NV-ELD-174_CHROME,24478,4773.890831843347,1193.4727079608367,2493.0318788515256,-115.49090884395164,39.97291666305299
2004_CA-RRU-055439_VERBENIA,24672,3713.0262025448255,530.432314649261,1697.3834068776346,-116.7086771906465,33.86041666360008
2004_CA-FKU-08513_GATOS,24678,795.6484719738911,265.21615732463044,742.605240508965,-120.5672277122393,36.23958333005381
2004_CA-LAC-04142168_PINE,24687,18777.30393858383,1707.027630780348,7266.922710694874,-118.56639062247136,34.74374999685435
2004_CA-MVU-5659_MATAGUAY,24716,9441.695200756842,1573.615866792807,4986.063757703051,-116.64963405669464,33.235416663656025
2004_MT-LED-013_COAL,24730,318.25938878955645,63.65187775791128,159.12969439477823,-109.13903926051772,48.04791666233025
2004_NV-HTF-3498_WATERFALL,24801,7691.2685624142805,1098.7526517734686,4190.41528572916,-119.79541496553423,39.139583329794235
2004_CA-RRU-57236_MELTON,24946,4190.41528572916,698.4025476215267,3659.9829710799,-116.86246806407011,33.597916663623565
2004_CA-LUR-1525_PELICAN,25035,848.6917034388173,212.17292585970432,689.562009044039,-121.20558878129248,37.63124999659592
2004_NV-4HTF-235_TROY CANYON,25102,1060.8646292985218,75.7760449498944,583.4755461141868,-115.53915047259272,38.306249996535485
2004_TX-MCR-000001_VASTAR,25117,1962.5995642022647,150.96919724632806,424.3458517194087,-94.14872239147182,29.647916663977117
2004_OR-WSA-084_LOG SPRINGS,25119,9388.651969291916,521.5917760717731,2970.42096203586,-121.37045337078612,45.00208332926952
2004_CA-LMU-2537_STRAYLOR,25143,3235.637119360491,462.2338741943558,2121.7292585970436,-121.04642475031532,40.80624999631173
2004_UT-DIF-000024_WESTSIDE COMPLEX,25264,42805.887792195346,3891.4443447450312,15966.01267094275,-113.93538141632573,37.47708332994304
2004_CO-UPD-076_CAMPBELL,25304,4879.977294773198,375.38286882870756,2280.858952991821,-108.54570312294976,38.42291666319172
2004_CA-SRF-3784_SIMS,25362,3129.550656430638,240.73466587927985,1485.21048101793,-123.54452450322566,40.7020833296544
2004_NV-AMR-000027_LONGSTREET,25421,1379.124018088078,229.85400301467962,1060.8646292985218,-116.35693292945524,36.46458333003367
2004_UT-UIF-001275_RED BULL,25466,2758.248036176156,229.85400301467962,1060.8646292985218,-111.3750347511619,40.00624999638333
2004_WA-NES-334_MILL CANYON,25511,1060.8646292985218,44.202692887438396,265.21615732463044,-118.01370850635914,47.73124999569192
2004_MT-EAS-208_LITTLE BRADSHAW,25550,3076.5074249657123,512.7512374942854,2758.248036176156,-106.08503977861628,45.17708332925386
2004_CA-SCU-4410_KINCAID,25885,954.7781663686695,136.3968809098099,371.3026202544825,-121.66943541662862,37.40624999661605
2004_CA-ANF-002861_EAST FIRE,25890,636.5187775791129,636.5187775791129,636.5187775791129,-118.69876417356814,34.60624999686665
2004_WA-SES-693_MUD LAKE,25896,3713.0262025448255,530.432314649261,1326.0807866231519,-120.85404498912288,46.80208332910842
2004_CA-STF-1732_EARLY,25905,1538.2537124828561,170.91707916476182,689.562009044039,-119.96503042791892,37.88541666323982
2004_WA-OWF-689_FISCHER,25918,15700.79651361812,490.64989105056617,3341.7235822903426,-120.5494684859738,47.6062499957031
2004_UT-RID-000402_SALT CREEK,25935,1803.4698698074867,450.8674674518717,1485.21048101793,-111.85159857359425,39.42708332976851
2004_ID-SCF-4275_PORTER,25936,2227.8157215268952,96.86155310986499,689.562009044039,-115.49287442225383,44.46041666265134
2004_CA-BTU-009671_OREGON,25984,1538.2537124828561,192.28171406035702,636.5187775791129,-121.49975639654453,39.58958332975396
2004_CA-SHU-006398_FRENCH,26020,12252.986468397925,816.8657645598615,5516.496072352312,-122.61235844450675,40.70624999632068
2004_NV-ELD-000297_RIGGS,26021,106.08646292985215,21.217292585970426,53.04323146492607,-114.69685162083194,37.264583329962065
2004_CA-SHU-006278_BEAR,26022,10184.300441265807,1273.0375551582258,6046.928387001573,-122.19557964204812,40.718749996319566
2004_UT-CCD-000043_MIDDLE RIDGE,26035,1485.21048101793,148.521048101793,1166.9510922283737,-114.00615734479234,37.42708332994752
2004_CA-SQF-2526_DEEP,26052,3288.6803508254166,548.1133918042361,1591.2969439477822,-118.71879420669995,36.16874999672681
2004_OR-FRF-265_GRASSY,26059,3553.896508150048,296.15804234583726,1538.2537124828561,-120.16423694718304,42.406249996168526
2004_UT-MOD-4330_BIG CANYON,26086,3341.7235822903426,119.34727079608369,1326.0807866231519,-110.07928066787436,39.435416663101094
2004_ND-DPF-007_MAGPIE CAMP,26136,1166.9510922283737,233.39021844567478,636.5187775791129,-103.50013856849372,47.29374999573107
2004_AZ-TNF-194_NEW,26275,159.12969439477823,39.78242359869455,53.04323146492607,-111.94684486293444,33.99791666358777
2004_OR-732-289_BLAND MOUNTAIN #2,26281,6099.971618466499,508.3309682055416,3023.4641935007867,-123.11529927933002,42.93541666278783
2004_NV-ELD-374_BIGHORN,26475,424.3458517194087,141.44861723980287,371.3026202544825,-114.474812868632,36.931249996658565
2004_NV-CCD-3934_ANDREW,26538,2970.42096203586,185.65131012724126,2280.858952991821,-119.72408010833584,39.36874999644039
2004_UT-VLD-200481_MAIL DRAW,26721,3659.9829710799,281.53715162153077,2227.8157215268952,-109.18112887353776,40.78124999631397
2004_CO-UMA-000343_WELL,26794,1060.8646292985218,265.21615732463044,954.7781663686695,-108.26006957192024,37.01458332998444
2004_WY-CRX-000659_BASIN DRAW,26837,5834.755461141868,583.4755461141868,1803.4698698074867,-104.29417815866668,44.681249995964905
2004_MT-SOS-000203_PINE HILL,26864,477.38908318433477,68.19844045490495,371.3026202544825,-109.54985966516789,45.6854166625417
2004_ND-DPF-0013_DEEP CREEK,26915,1432.1672495530042,159.12969439477823,530.432314649261,-103.5491320996324,46.497916662468974
2004_LA-SBR-BD3N_UNIT 7-04-1W,26957,212.17292585970432,212.17292585970432,212.17292585970432,-93.72182796015372,29.84791666395921
2004_CA-LNU-006644_GEYSERS,27052,10608.646292985217,816.0497148450166,7373.009173624725,-122.76312318325554,38.76041666316151
2004_TX-MCR-BE86_UNIT 1 WF,27157,6789.533627510538,565.7944689592115,3500.853276685121,-94.23022605948744,29.647916663977117
2004_CA-BDF-9304_RUNWAY,27243,1432.1672495530042,110.16671150407724,530.432314649261,-117.50071011616345,34.356249996889034
2004_CA-MVU-7603_BORDER,27377,2121.7292585970436,265.21615732463044,1219.9943236932997,-116.5029794929316,32.58124999704789
2004_CA-MMU-17290_OLD HWY,27459,954.7781663686695,318.25938878955645,848.6917034388173,-119.94847840852188,37.48124999660933
2004_CA-LNU-007867_RUMSEY,28186,38191.126654746775,2546.0751103164516,29173.777305709344,-122.3093354772826,38.835416663154795
2004_CA-ENF-017646_POWER,28309,5410.409609422461,245.92770951920272,2917.377730570934,-120.3094224572102,38.489583329852415
2004_CA-ENF-18044_FREDS,28313,5251.279915027683,145.8688865285467,1166.9510922283737,-120.33944472650704,38.818749996489615
2005_OK-ANA-050022_KIMBALL RANCH,29979,954.7781663686695,477.38908318433477,848.6917034388173,-98.554689333059315,34.86041666351057
2005_OK-OKS-05-20194_ROCK CANYON,30838,1962.5995642022647,245.32494552528306,742.605240508965,-95.50960891640176,34.66458333019477
2005_OK-OSA-005024_BIRCH RESERVOIR,30956,2068.6860271321166,79.5648471973891,424.3458517194087,-96.2028241803781,36.560416663358424
2005_OK-OSA-005030_CHOUTEAU,31009,11139.078607634478,428.4261002936337,2811.2912676410824,-96.17183810363098,36.664583330015766
2005_KS-KSS-274_OAKS,31084,6365.187775791129,276.74729459961435,4561.717905983643,-96.15823764210177,39.343749996442625
2005_MO-MTF-00099_FREEMAN,31207,318.25938878955645,318.25938878955645,318.25938878955645,-91.8844268236892,37.64374999659479
2005_FL-EVP-05022_DOF197/120,31377,636.5187775791129,31.82593887895564,371.3026202544825,-80.52268695892177,25.660416664334004
2005_MO-MOS-000129_MCKENZIE HILL,31469,954.7781663686695,238.69454159216738,583.4755461141868,-90.8455742069152,37.23124999663172
2005_AZ-CRA-008_BOSQUE,31613,795.6484719738911,397.82423598694555,689.562009044039,-114.49759970325697,33.685416663615754
2005_MT-CNF-010_SAWMILL GULCH,31661,106.08646292985215,53.04323146492607,53.04323146492607,-106.36393670594742,45.31041666257526
2005_NM-N2S-20150588X_GLADSTONE,31843,636.5187775791129,127.30375551582259,318.25938878955645,-103.94129565950804,36.389583330040374
2005_AZ-AZS-05-0170_CHAPMAN,32732,2652.1615732463038,530.432314649261,1379.124018088078,-111.30796052515004,32.93958333034916
2005_TX-RGR-BQ1T_2686,32753,689.562009044039,68.95620090440391,371.3026202544825,-98.86436779753753,26.74791666423667
2005_FL-FPR-0501_COBIA,32765,424.3458517194087,106.08646292985215,159.12969439477823,-81.45961099397537,26.18124999762072
2005_AZ-PHD-0047_2000,32985,795.6484719738911,198.91211799347278,689.562009044039,-113.23128099366944,32.78958333036259
2005_AZ-TNF-045_BART,33009,13207.764634766594,1886.8235192523705,6312.144544326203,-111.6643594510111,33.893749996930424
2005_AZ-A3S-050243_SALERO,33049,742.605240508965,148.521048101793,371.3026202544825,-110.89686776544372,31.577083330471112
2005_AZ-AZS-050294_SKUNK,33207,636.5187775791129,212.17292585970432,583.4755461141868,-110.92617856341413,33.23958333032232
2005_AZ-A2S-050310_SHINER,33244,318.25938878955645,318.25938878955645,318.25938878955645,-114.2027802893605,35.13958333015225
2005_UT-CCD-BTE9_NORTH GORGE,33353,2439.9886473865995,348.5698067695142,1485.21048101793,-113.72993085987795,36.997916663319266
2005_NV-LVD-0029_AIR FORCE,33430,15329.493893363635,1532.9493893363635,6099.971618466499,-116.40224412022376,36.96458332998891
2005_NV-ELD-021_IAN,33457,2280.858952991821,570.2147382479553,2121.7292585970436,-114.7978958232373,36.91041666332709
